     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/08/2019-06/14/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R354,104TH STREET-LIBERTY AVENUE   ,00004637,00000289,00000039,00000043,00000000,00002127,00001805,00000001,00000055,00000109,00000000,00000153,00000088,00000090,00000000,00000026,00000000,00000000,00000000,00000800,00000000,00000015,00000000,00000039,00000003,00000017,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00006268,00000365,00000020,00000082,00000001,00002803,00002713,00000001,00000107,00000121,00000000,00000273,00000087,00000088,00000000,00000042,00000000,00000000,00000000,00000684,00000000,00000010,00000000,00000019,00000019,00000022,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00016667,00000861,00000234,00000337,00000003,00009317,00007524,00000015,00000259,00000549,00000000,00000690,00000244,00000167,00000000,00000127,00000000,00000000,00000000,00001337,00000000,00000037,00000000,00000071,00000094,00000071,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00002923,00000153,00000028,00000017,00000005,00000710,00000611,00000001,00000065,00000103,00000000,00000131,00000051,00000021,00000000,00000027,00000000,00000000,00000000,00000245,00000000,00000010,00000000,00000021,00000008,00000006,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00004587,00000262,00000028,00000036,00000000,00001898,00001189,00000007,00000043,00000156,00000000,00000155,00000016,00000049,00000000,00000048,00000000,00000000,00000000,00001546,00000000,00000009,00000000,00000053,00000041,00000028,                                                                                                    
R359,COURT SQ-23 ST                ,00038513,00001944,00000281,00000572,00000085,00017476,00031234,00000165,00000492,00000345,00000137,00004471,00001555,00001070,00000000,00000775,00000000,00000000,00000000,00003946,00000000,00000661,00000000,00000106,00000137,00000083,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00003334,00000130,00000017,00000030,00000013,00002313,00003275,00000003,00000023,00000045,00000005,00000522,00000091,00000140,00000000,00000064,00000000,00000000,00000000,00000162,00000000,00000005,00000000,00000032,00000003,00000012,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00015698,00001277,00000255,00000467,00000008,00014730,00008923,00000067,00000089,00000728,00000004,00001304,00000145,00000209,00000000,00000091,00000000,00000001,00000000,00003599,00000000,00000020,00000000,00000199,00000299,00000250,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00010899,00000758,00000155,00000248,00000005,00009009,00004638,00000024,00000044,00000646,00000000,00000586,00000069,00000086,00000000,00000033,00000000,00000000,00000000,00001894,00000000,00000029,00000000,00000146,00000197,00000125,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00007463,00000538,00000082,00000141,00000003,00005526,00002538,00000016,00000076,00000368,00000000,00000397,00000045,00000033,00000000,00000011,00000000,00000000,00000000,00001602,00000000,00000026,00000000,00000092,00000140,00000099,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00011011,00000836,00000282,00000342,00000004,00011653,00004952,00000033,00000032,00000638,00000002,00000720,00000170,00000091,00000000,00000065,00000000,00000000,00000000,00004286,00000004,00000009,00000000,00000160,00000306,00000193,                                                                                                    
R365,219TH ST-WHITE PLAINS ROAD    ,00007200,00000416,00000144,00000108,00000002,00005261,00002489,00000015,00000052,00000314,00000000,00000313,00000040,00000072,00000000,00000028,00000000,00000000,00000000,00001811,00000000,00000005,00000000,00000104,00000087,00000047,                                                                                                    
R366,225TH ST-WHITE PLAINS ROAD    ,00008974,00000471,00000111,00000144,00000000,00006994,00002793,00000013,00000036,00000359,00000003,00000378,00000039,00000042,00000000,00000039,00000000,00000000,00000000,00002575,00000000,00000006,00000000,00000116,00000185,00000088,                                                                                                    
R367,233RD ST-WHITE PLAINS ROAD    ,00010187,00000854,00000183,00000187,00000008,00007538,00003679,00000012,00000044,00000505,00000006,00000520,00000047,00000051,00000000,00000054,00000000,00000000,00000000,00001771,00000000,00000009,00000000,00000103,00000211,00000092,                                                                                                    
R368,9TH AVENUE-39TH STREET        ,00008926,00000662,00000031,00000305,00000000,00004742,00007387,00000012,00000076,00000326,00000002,00000400,00000087,00000127,00000000,00000035,00000000,00000001,00000000,00002605,00000000,00000039,00000000,00000102,00000024,00000066,                                                                                                    
R369,FORT HAMILTON PKWY-45TH ST    ,00007413,00000658,00000057,00000248,00000000,00003369,00004185,00000006,00000035,00000221,00000007,00000202,00000109,00000094,00000000,00000048,00000000,00000000,00000000,00002270,00000000,00000028,00000000,00000138,00000018,00000069,                                                                                                    
R370,71ST STREET-NEW UTRECHT AVE   ,00009968,00000781,00000037,00000352,00000005,00003690,00009313,00000007,00000150,00000280,00000000,00000444,00000188,00000076,00000000,00000039,00000000,00000000,00000000,00002143,00000000,00000050,00000000,00000081,00000028,00000111,                                                                                                    
R371,79TH STREET-17TH AVENUE       ,00010208,00001023,00000046,00000472,00000000,00003813,00010178,00000003,00000170,00000216,00000001,00000456,00000236,00000076,00000000,00000043,00000000,00000000,00000000,00003275,00000000,00000053,00000000,00000078,00000035,00000099,                                                                                                    
R372,18TH AVENUE-86TH STREET       ,00010142,00001139,00000048,00000706,00000001,00004148,00009471,00000006,00000120,00000220,00000000,00000455,00000184,00000142,00000000,00000054,00000000,00000000,00000000,00001514,00000000,00000074,00000000,00000095,00000025,00000100,                                                                                                    
R373,20TH AVENUE-86TH STREET       ,00009331,00000878,00000031,00000324,00000001,00003772,00007506,00000007,00000083,00000185,00000002,00000347,00000070,00000088,00000000,00000049,00000000,00000000,00000000,00001815,00000000,00000061,00000000,00000073,00000023,00000112,                                                                                                    
R374,BAY PARKWAY-86TH STREET       ,00010849,00001532,00000109,00000953,00000005,00004945,00012109,00000015,00000164,00000364,00000000,00000500,00000167,00000146,00000000,00000050,00000000,00000000,00000000,00002459,00000000,00000106,00000000,00000149,00000077,00000181,                                                                                                    
